yield_strength,hatch_spacing,laser_beam_power,laser_beam_speed,laser_module,laser_spot_size,scan_rotation,stripe_width
275.93286489302733,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.42275480083384,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.58948513122436,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.3051424841155,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.4810984886175,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.02471004859973,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
288.2133547312764,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
257.83205666855605,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
280.4629985885039,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
281.3187596057678,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.5582295522753,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
288.2096888844478,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.3394222635626,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.1446120545833,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.59967749620705,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.6376907342506,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.70022938368317,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.49974477055616,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
281.5849902002712,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.8260137428914,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.08395101490174,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.97091649907986,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.7447059711584,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.61277622758234,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.3394912521999,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.2080749587376,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.9435866629554,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.4299525548738,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
257.29179401233716,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.27108889236763,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.7079097341873,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.8555983637624,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
246.7305494052395,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
260.3969602424467,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.34222521122535,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.058491999495,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.2602334212548,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
259.250016560198,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
281.8851438588739,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.22327871956264,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.6958231718683,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
288.98173833505354,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
282.5070208047153,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.9229750297036,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.62973852103715,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.7711399078438,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.45468598781235,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.5337069259931,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.21354683997225,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
282.11295000567236,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.4618208657773,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
288.7722127442986,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.1014405100174,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
284.65804715379784,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.23405538168504,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.0791845859956,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.57861158785823,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.54542621930074,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.05314764011996,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.28392593972256,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.6975520160037,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
260.0843533193305,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
259.4934330696854,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
258.9584087825101,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
256.234523096485,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.2513828755767,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.37585137366426,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.26817370460157,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
252.29218194129723,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.84941631732363,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.07310802693917,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
287.14349000180357,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
258.7183966966436,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.25007917920647,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
284.0223214443566,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.97532673077245,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.88200458813145,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.2921754961911,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.01504830925813,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.59637624222836,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.8996094488579,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.39996863126566,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
259.3914758649157,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.00244378265234,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.8054277062907,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.4451552944632,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.19401779739485,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.39517877867564,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.8018893851061,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.54658206709087,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.54359091702673,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.95787971274603,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.17481604678113,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.07131618392845,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
260.9236674565695,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.845140675352,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.3786727342786,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
280.9766738309988,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.0178195649328,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.6816295796449,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.36525552855784,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
253.51796122136255,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.03043128287277,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
286.3556134224381,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.4342720512214,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.91880535335474,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.7605270371376,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.5403419465148,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
254.39576645688118,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
256.9168881456718,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.0578303286892,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.65648750481995,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
280.87170209775934,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.85410488091827,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
254.8992541142951,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
260.23138866524806,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
248.37809184295543,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.50249570173673,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.86842698188497,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.97979832174485,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.00653231223794,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.9636586921336,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.0123926131512,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
253.2979506601852,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.31375264393813,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.81838182806865,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.8506325612556,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.22733799446496,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.0568752283117,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
286.44554308948113,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.7000779748651,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.3692834176069,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
256.8767184446932,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.9333825018396,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
282.5064491738027,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.28830141599326,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.09488084106243,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.271143109754,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.53583475199866,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
281.2863025994616,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.48222940278487,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
256.12959513949227,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.9495792643864,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.7850338296136,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.53957285090013,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
257.8390339981165,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.5807598447344,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.72172920638207,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.45174324708626,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
259.36819129118766,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.3485311350442,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.5466161179238,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.5477660780954,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.848470487922,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.2090163352895,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.2391816330342,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.49489449631295,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.8428991403554,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.2008433426605,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.85373032859434,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.2969946882284,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.0677096016619,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.67197647250305,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.2132253902697,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
257.67871359361413,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.5765296897283,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.61601363786934,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.10756948429446,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.27198985517134,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
258.746705760547,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
260.2763856091427,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.6108886046798,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.6057473579641,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
252.66200103165602,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.14131263841267,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.8924760423012,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.1512929903503,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.7771199682116,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.7509473528176,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.42057040578504,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
257.40819185353484,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
251.62075353264905,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.91762640980227,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.4955405782045,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.7312772399726,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
259.2839619738385,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
259.09574237532905,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.9847983992431,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.5388824469149,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.39926798395766,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.9958073518368,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.94229717059693,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.2843063274276,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
282.99764563945513,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.834749847641,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.9360210703767,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.43701856415674,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
280.49181847470436,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
259.0013908052435,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.8766564667531,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
281.24046876693814,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.4401328415926,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.93760425183825,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.6340224525228,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.3050925943381,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.68125250472264,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.35650700012417,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.0348710316445,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.00428964892035,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.95092777205207,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.63253499105156,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
293.6894571873234,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
256.15960688539144,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.9676001935199,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.2939792910488,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.99472062015406,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.7479597866229,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.47033819233974,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.7795526120703,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.9148689421455,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.4319183073135,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
251.62111684969062,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
283.09911838332823,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.37599721513874,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.9982468459615,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
260.61649404126786,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.72934094715737,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.54300635315826,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.2391968853003,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.64004870407996,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.0516212874398,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
256.25373747757726,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.1660525737385,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.4417552796635,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.74524511100367,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
258.60657812492093,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.39988934701495,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
251.06263719175175,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.56265208990976,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
258.4386533162161,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.80316330093984,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.4221493013767,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.7318051783511,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.9462586478889,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.82239151083473,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.3226784322304,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
280.55856215003735,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.6658757534472,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.29046014781477,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.4839286402839,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
257.8380832753165,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.48329360681237,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
256.2969743384363,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.3898717266837,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.40447273993016,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
289.4711143965914,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.5744155702056,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.55420327167496,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
284.76180160738454,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.90661712233134,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.80580358736086,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.16723942698763,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.3914948513207,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.6311469391533,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.78605651212143,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.66093677839416,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
257.5910809977863,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.4564876149447,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.9756653873747,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.556144698849,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
257.4550928753217,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.2837549028117,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.2917003039425,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.5673792183922,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.1306964252955,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
258.37014477774534,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.1722189777768,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.07300922914294,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
280.20286649824124,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.25947287290023,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.4972092746301,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.0689703771074,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.35908048681506,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.24433598284963,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.359952800742,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.09700929425156,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
257.7952739999805,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
259.319907749091,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.120480048458,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
260.3830202345756,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
273.6571961254364,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.64935468113543,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
289.3723524002115,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
256.47378323890297,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.00456542967845,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.3518758119547,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.42828927693864,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.5068557867244,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
251.77252900100575,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.2701089343043,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
285.59875969819336,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.7479936130513,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.4539628544441,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.57487354500324,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.06387199978406,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.72781849174817,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
252.16960877022603,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.5034257551598,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.47015272216885,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.27402918889476,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.3882736822216,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.7060571455506,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.14809095107586,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.22582924886973,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
259.6684407094093,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
278.75402228859014,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
259.19401069505284,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.07388873315796,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
285.75906955253265,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.3943380931394,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.1563319399636,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.8512582759903,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.1413215464009,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.9617025166856,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.67568585871686,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.64853256299233,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.1288398873266,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.6604991223591,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
258.83967011487994,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.2434140627134,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.69249243189483,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
259.4288256195911,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
268.85905590768584,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.8174685698333,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.2663034351849,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
267.2664345514655,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
282.1946493197974,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
274.42816523352207,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
259.88107467378234,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.74532409290964,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.17828514990356,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.7595290289798,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.88605216085705,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.441520642159,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.5183465305837,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.1794195078929,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.42392757926916,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.1245328516152,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.8503900131597,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.16903244438254,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
275.40587034888244,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
284.0550516320966,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
288.51665363119406,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
262.1297637445413,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.9388530186184,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
260.9658974668526,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
264.1546525780139,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
265.3348399179547,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.91826100689383,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.96040181681275,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
269.221224971838,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
260.6417526529088,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
277.1125156731011,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
263.03347170065996,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
292.8520517607712,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
266.76442439228487,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
270.95164113533644,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
260.0127705242718,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
284.0242340650212,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
279.33150544642336,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.75082696588896,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
259.60107960976353,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
272.060835021797,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
261.404051631862,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
282.07434210778695,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
276.84905785482545,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
271.1390123079019,101.25,327.0,1035.0,0.975,106.5,65.325,15.15
